INFO	Title	PCDC Data Model										
INFO	Name	pcdc_v1.8										
INFO	Release Notes	https://github.com/chicagopcdc/d4cg-modeling/tree/main/pcdc/pcdc-model/pcdc_v1.8										
INFO	Used By	all_v1.1, all_v1.0, aml_v1.7, aml_v1.6, aml_v1.5, aml_v1.4, aml_v1.3, aml_v1.2, aml_v1.1, aml_v1.0, ews_v1.2, ews_v1.1, ews_v1.0, gct_v1.2, gct_v1.1, gct_v1.0, hl_v1.0, nbl_v1.1, nbl_v1.0, nrsts_v1.0, os_v1.2, os_v1.1, os_v1.0, rms_v1.0										
INFO	License	Creative Commons Attribution-NonCommercial 4.0 International License (https://creativecommons.org/licenses/by-nc/4.0/)										
INFO	D4CG Data Modeling Wiki	https://docs.pedscommons.org/										
INFO	Description	Each disease group in the PCDC network uses a disease-specific data dictionary as the target schema for their data harmonization efforts. The PCDC data model is the full collection these consensus data elements.										
INFO	Total Variables	521										
												
RowType	VariableName	DataType	Tier	VariableSource	VariableDescription	VariableCode	PermissibleValue	ValueSource	ValueDescription	ValueCode	ImplementationNotes	Mappings
PD							Bone Scan	all_v1.1|all_v1.0	A nuclear imaging method used to evaluate pathological bone metabolism.	ncit:C17646		
PD							CT	all_v1.1|all_v1.0	A method of examining structures within the body by scanning them with X rays and using a computer to construct a series of cross-sectional scans along a single axis.	ncit:C17204		
PD							MRI (NMR)	all_v1.1|all_v1.0	Imaging that uses radiofrequency waves and a strong magnetic field rather than x-rays to provide detailed pictures of internal organs and tissues. The technique is valuable for the diagnosis of many pathologic conditions, including cancer, heart and vascular disease, stroke, and joint and musculoskeletal disorders.	ncit:C16809		
PD							X-Ray	all_v1.1|all_v1.0	A radiographic procedure using the emission of x-rays to form an image of the structure penetrated by the radiation.	ncit:C38101		
PD							Other	all_v1.1|all_v1.0	Different than the one(s) previously specified or mentioned.	ncit:C17649		
VD	ORTHOPEDIC_PROCEDURE	Code	n/a	all_v1.1|all_v1.0	Orthopedic procedures to repair avascular necrosis.	ncit:C178085	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Arthroplasty, Hemi/Resurfacing	all_v1.1|all_v1.0	The trimming and capping of the joint head with ceramic, metal or plastic components and the removal of damaged bone and cartilage within the socket and replacement with a metal shell.	ncit:C178086		
PD							Arthroplasty, Total	all_v1.1|all_v1.0	The removal of the joint head and neck, and replacement with ceramic, metal or plastic components and the removal of damaged bone and cartilage within the socket and replacement with a metal shell.	ncit:C178087		
PD							Bone Graft, Free Vascularized	all_v1.1|all_v1.0	Bone grafts that have their own blood supply.	ncit:C178088		
PD							Bone Graft, Nonvascularized	all_v1.1|all_v1.0	Bone grafts without a blood supply.	ncit:C178089		
PD							Chondroplasty	all_v1.1|all_v1.0	An outpatient procedure to repair damaged cartilage in the knee.	ncit:C178090		
PD							Core Decompression	all_v1.1|all_v1.0	A surgical procedure in which areas of dead bone are drilled to increase blood flow, slow or stop tissue destruction and decrease pressure.	ncit:C157826		
PD							Osteotomy	all_v1.1|all_v1.0	Surgical cutting or removal of bone.	ncit:C51903		
PD							Other	all_v1.1|all_v1.0	Different than the one(s) previously specified or mentioned.	ncit:C17649		
VD	AE_PATHOGEN	Code	n/a	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	The pathogen identified as the agent causing the adverse event.	ncit:C185665	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Bacteria	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	Unicellular, prokaryotic organisms that reproduce by cell division and usually have cell walls; can be shaped like spheres, rods or spirals and can be found in virtually any environment.	ncit:C14187		
PD							Virus	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	An infectious agent which consists of two parts, genetic material and a protein coat. These organisms lack independent metabolism, and they must infect the cells of other types of organisms to reproduce. Most viruses are capable of passing through fine filters that retain bacteria, and are not visible through a light microscope.	ncit:C14283		
PD							Fungus	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	A kingdom of eukaryotic, heterotrophic organisms that live as saprobes or parasites, including mushrooms, yeasts, smuts, molds, etc. They reproduce either sexually or asexually, and have life cycles that range from simple to complex. Filamentous fungi refer to those that grow as multicellular colonies (mushrooms and molds).	ncit:C14209		
PD							Other	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD							Unknown	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Reported as unknown by the data contributor.	ncit:C17998		
PD							Not Reported	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Not provided or available.	ncit:C43234		
VD	INFECTION_CLASSIFICATION	Code	n/a	all_v1.1|all_v1.0	The type of evidence regarding the infection type.	ncit:C178091	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Clinically Documented	all_v1.1|all_v1.0	Documentation supporting direct medical treatment or testing.	ncit:C178092		
PD							Microbiologically Documented Non-Sterile Site	all_v1.1|all_v1.0	Documentation that supports the site was microbiologically non-sterile.	ncit:C178093		
PD							Microbiologically Documented Sterile Site	all_v1.1|all_v1.0	Documentation that supports the site was microbiologically sterile.	ncit:C178094		
VD	DISEASE_PHASE	Code	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The stage or period of an individual's disease.	ncit:C168878|ncit:168878	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Initial Diagnosis	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The first diagnosis of the individual's condition.	ncit:C156813|ncit:156813		
PD							Relapse	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The return of a disease after a period of remission.	ncit:C38155|ncit:38155		
PD							Progression	ews_v1.2|ews_v1.1|ews_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The worsening of a disease over time.	ncit:C17747		
PD							Relapse/Progression	ews_v1.2|ews_v1.1|ews_v1.0|os_v1.2|os_v1.1|os_v1.0	Either the return of the disease or the progression of the disease.	ncit:C174991		
PD							Refractory	hl_v1.0	Not responding to treatment.	ncit:C38014		
VD	DISEASE_PHASE_NUMBER	Number	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The number of the disease phase.	ncit:C173258|ncit:173258	_undefined_	_undefined_	_undefined_	_undefined_		
VD	COURSE	Code	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Prephase	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A chemotherapy treatment administered prior to the definitive chemotherapy treatment.	ncit:C168826		
PD							Induction	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|os_v1.2|os_v1.1|os_v1.0	The first choice of treatment for a particular type of cancer.	ncit:C158876		
PD							Intensification	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A second round of intense chemotherapy as part of consolidation therapy.	ncit:C173105		
PD							Consolidation	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|os_v1.2|os_v1.1|os_v1.0	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C15679		
PD							Stem Cell Transplant Conditioning	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A regimen that can be used as a conditioning regimen for hematopoietic stem cell transplantation (HSCT).	ncit:C168794		
PD							Maintenance	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|os_v1.2|os_v1.1|os_v1.0	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688		
PD							Palliative Treatment	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	The patient- and family-centered active holistic care of patients with advanced, progressive disease. Essential components of palliative care are: pain and symptom control, communication regarding treatment and alternatives, prognosis, and available services, rehabilitation services, care that addresses treatment and palliative concerns, intellectual, emotional, social, and spiritual needs, terminal care, support in bereavement. The goal of palliative care is an achievement of the best quality of life for patients and their families.	ncit:C15292		
PD							Other	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD							Chemotherapy	hl_v1.0	The use of synthetic or naturally-occurring chemicals for the treatment of diseases.	ncit:C15632		
PD							Radiation Therapy	hl_v1.0	Treatment of a disease by means of exposure of the target or the whole body to radiation. Radiation therapy is often used as part of curative therapy and occasionally as a component of palliative treatment for cancer. Other uses include total body irradiation prior to transplantation.	ncit:C15313		
PD							Chemoimmunotherapy	hl_v1.0	Chemotherapy combined with immunotherapy. Chemotherapy uses different drugs to kill or slow the growth of cancer cells; immunotherapy uses treatments to stimulate or restore the ability of the immune system to fight cancer.	ncit:C94251		
PD							Immunotherapy	hl_v1.0	Therapy designed to induce changes in a patient's immune status in order to treat disease.	ncit:C15262		
VD	COURSE_NUMBER	Number	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_	_undefined_		
VD	ADVERSE_EVENT	Code	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	Any unfavorable or unintended disease, sign, or symptom (including an abnormal laboratory finding) that is temporally associated with the use of a medical treatment or procedure, and that may or may not be considered related to the medical treatment or procedure. Such events can be related to the intervention, dose, route of administration, patient, or caused by an interaction with another drug(s) or procedure(s).	ncit:C41331	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Left Ventricular Systolic Dysfunction	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	The degree of impairment of the left cardiac ventricle to contract efficiently. (ACC)	ncit:C64251		
PD							Infection	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	The invasion of an organism's body tissues by disease-causing agents and their multiplication, as well as the reaction by the host to these organisms and/or toxins that the organisms produce.	ncit:C128320		
PD							Sinusoidal Obstruction Syndrome	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A disorder characterized by inflammation and damage of the hepatic sinusoidal endothelial cells of the hepatic venules that leads to venular occlusion and hepatocellular necrosis. It is most often a conditioning-related toxicity that results as a complication of hematopoietic stem cell transplantation (HSCT). It has also been described in populations of individuals who have ingested pyrrolizidine plant alkaloids. The clinical signs and symptoms include hyperbilirubinemia, hepatomegaly, and fluid retention.	ncit:C26793		
PD							Typhlitis	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Inflammation of the cecum, usually accompanied by neutropenia.	ncit:C38043		
PD							Multi Organ Failure	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Complete impairment of two or more organs or organ systems.	ncit:C75568		
PD							Hyperbilirubinemia	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Abnormally high level of bilirubin in the blood. Excess bilirubin is associated with jaundice.	ncit:C27088		
PD							Hemorrhage	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	The flow of blood from a ruptured blood vessel.	ncit:C26791		
PD							Neurotoxicity Syndrome	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A group of neurologic disorders caused by damage to the nervous system following exposure to pharmacologic, biologic, and chemical agents. Examples of neurotoxins include chemotherapy agents, radiation treatment, heavy metals, pesticides, and food additives.	ncit:C27961		
PD							Graft Versus Host Disease	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A reaction, which may be fatal, in an immunocompromised subject (host) who has received an antigenically incompatible tissue transplant (graft) from an immunocompetent donor. The reaction is secondary to the activation of the transplanted cells against those host tissues that express an antigen not expressed by the donor, and is seen most commonly following bone marrow transplantation; acute disease is seen after 5-40 days, and chronic disease occurs weeks to months after transplantation.	ncit:C3063		
PD							Other	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD							Unknown	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0	Reported as unknown by the data contributor.	ncit:C17998		
PD							Not Reported	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0	Not provided or available.	ncit:C43234		
PD							Renal Toxicity	gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	Toxicity that impairs or damages the kidney. This condition is often caused by the administration of a pharmaceutical agent that causes damage to the kidney.	ncit:C115459		
PD							Neuropathy	gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	A disorder affecting the cranial nerves or the peripheral nervous system. It manifests with pain, tingling, numbness, and muscle weakness. It may be the result of physical injury, toxic substances, viral diseases, diabetes, renal failure, cancer, and drugs.	ncit:C4731		
PD							Pulmonary Toxicity	gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	Toxicity that impairs or damages the lung(s). This condition is often caused by the administration of a pharmaceutical agent that causes damage to the lungs.	ncit:C177374		
PD							Ototoxicity	gct_v1.2|gct_v1.1|gct_v1.0	Damage to the inner ear as a result of exposure to drugs or chemicals.	ncit:C66929		
PD							Allergic Reaction	hl_v1.0	An immune response that occurs following re-exposure to an innocuous antigen, and that requires the presence of existing antibodies against that antigen. This response involves the binding of IgE to mast cells, and may worsen with repeated exposures.	ncit:C114476		
PD							Mucositis	hl_v1.0	Inflammation of the mucous membranes.	ncit:C115965		
PD							Neutropenia	hl_v1.0	A decrease in the number of neutrophils in the peripheral blood.	ncit:C80520		
PD							Thrombocytopenia	hl_v1.0	A laboratory test result indicating that there is an abnormally small number of platelets in the circulating blood.	ncit:C3408		
PD							Hepatic Toxicity	hl_v1.0	Toxicity that impairs or damages the liver.	ncit:C185645		
PD							Cardiac Toxicity	hl_v1.0	Toxicity that impairs or damages the heart. This condition is often caused by the administration of a pharmaceutical agent that initiates a poisonous or toxic response in cardiac tissue.	ncit:C27994		
PD							GI Toxicity	hl_v1.0	Toxicity that impairs or damages the gastrointestinal system.	ncit:C185646		
PD							Rashes	hl_v1.0	Any change in the skin which affects its appearance or texture. A rash may be localized to one part of the body, or affect all the skin. Rashes may cause the skin to change color, itch, become warm, bumpy, dry, cracked or blistered, swell and may be painful.	ncit:C39594		
PD							Endocrine Toxicity	hl_v1.0	Indicates that a toxicity adverse effect has been experienced during endocrine drug treatment.	ncit:C138163		
PD							Musculoskeletal Toxicity	hl_v1.0	A toxicity that impairs or damages the musculoskeletal system.	ncit:C185647		
PD							Fatigue	hl_v1.0	Overall tiredness and lack of energy.	ncit:C3036		
PD							Psychiatric Toxicity	hl_v1.0	Toxicity that develops due to the administration of psychiatric medications.	ncit:C185648		
VD	AE_OUTCOME	Code	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	A condition or event that is attributed to the adverse event and is the result or conclusion of the adverse event.	ncit:C49489	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Death, Contributory	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	Any adverse event contributing to the cause of death.	ncit:C168948		
PD							Death, Noncontributory	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	The adverse event did not directly contribute to the death of the subject.	ncit:C173315		
PD							Not Recovered	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	One of the possible results of an adverse event outcome that indicates that the event has not improved or recuperated.	ncit:C49494		
PD							Recovered with Sequelae	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0	One of the possible results of an adverse event outcome where the subject recuperated but retained pathological conditions resulting from the prior disease or injury.	ncit:C49495		
PD							Recovered	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	One of the possible results of an adverse event outcome that indicates that the event has improved or recuperated.	ncit:C49498|ncit:C85257		
PD							Unknown	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0	Reported as unknown by the data contributor.	ncit:C17998		
PD							Not Reported	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0	Not provided or available.	ncit:C43234		
PD							Not Yet Recovered	gct_v1.2|gct_v1.1|gct_v1.0	One of the possible results of an adverse event outcome that indicates that the event has not improved or recuperated.	ncit:C49494		
PD							Recovered With Sequelae	hl_v1.0	One of the possible results of an adverse event outcome where the subject recuperated but retained pathological conditions resulting from the prior disease or injury.	ncit:C49495		
VD	AE_ICU	Code	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	An indication of whether the subject was admitted to the intensive care unit.	ncit:C173316	_undefined_	_undefined_	_undefined_	_undefined_		
PD							No	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	The non-affirmative response to a question.	ncit:C49487		
PD							Yes	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	The affirmative response to a question.	ncit:C49488		
PD							Unknown	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Reported as unknown by the data contributor.	ncit:C17998		
PD							Not Reported	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Not provided or available.	ncit:C43234		
VD	AE_MEDICATION	Code	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	The medication related to the adverse event.	ncit:C173317	_undefined_	_undefined_	_undefined_	_undefined_		
PD							No	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	The non-affirmative response to a question.	ncit:C49487		
PD							Yes	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	The affirmative response to a question.	ncit:C49488		
PD							Unknown	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Reported as unknown by the data contributor.	ncit:C17998		
PD							Not Reported	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Not provided or available.	ncit:C43234		
VD	AE_INTERVENTION	Code	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	The intervention related to the adverse event.	ncit:C173318	_undefined_	_undefined_	_undefined_	_undefined_		
PD							No	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	The non-affirmative response to a question.	ncit:C49487		
